# Testing 192 configurations 
# Reading [17] trace.out files from [../experiment-results/Jul-14-2/trace]
# -> Parrot_l1_mm-45.latency_trace.out
# -> Parrot_l1_mm-18.latency_trace.out
# -> Parrot_l1_mm-15.latency_trace.out
# -> Parrot_l1_mm-2.latency_trace.out
# -> Parrot_l1_mm-90.latency_trace.out
# -> Parrot_l1_mm-4.latency_trace.out
# -> Parrot_l1_mm-60.latency_trace.out
# -> Parrot_l1_mm-3.latency_trace.out
# -> Parrot_l1_mm-36.latency_trace.out
# -> Parrot_l1_mm-1.latency_trace.out
# -> Parrot_l1_mm-12.latency_trace.out
# -> Parrot_l1_mm-6.latency_trace.out
# -> Parrot_l1_mm-20.latency_trace.out
# -> Parrot_l1_mm-5.latency_trace.out
# -> Parrot_l1_mm-9.latency_trace.out
# -> Parrot_l1_mm-30.latency_trace.out
# -> Parrot_l1_mm-10.latency_trace.out
# Done loading files.
benchmark pct err len threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
mm-20 0.986364 0.250308 88922174 0.65 100000 3 75 1500 20 3 10
mm-5 0.986469 0.0944367 89610707 0.65 100000 3 75 1500 20 3 10
mm-9 0.986411 0.0873087 89224447 0.65 100000 3 75 1500 20 3 10
mm-30 0.986341 0.91115 88770914 0.65 100000 3 75 1500 20 3 10
mm-10 0.986438 0.115559 89404765 0.65 100000 3 75 1500 20 3 10
mm-45 0.985942 1.20224 88915043 0.65 100000 3 100 1500 15 2 10
mm-18 0.985977 1.13097 89138825 0.65 100000 3 100 1500 15 2 10
mm-15 0.980811 0.29369 89063226 0.65 100000 3 100 1500 15 2 10
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 100 1500 15 2 10
mm-90 0.980649 0.0467817 88315331 0.65 100000 3 100 1500 15 2 10
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 100 1500 15 2 10
mm-60 0.960727 0.953279 89310918 0.65 100000 3 100 1500 15 2 10
mm-3 0.959232 1.64209 90267418 0.65 100000 3 100 1500 15 2 10
mm-36 0.946581 0.396409 88853668 0.65 100000 3 100 1500 15 2 10
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 100 1500 15 2 10
mm-12 0.984278 0.144477 89143436 0.65 100000 3 100 1500 15 2 10
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 100 1500 15 2 10
mm-20 0.985943 0.269818 88922174 0.65 100000 3 100 1500 15 2 10
mm-5 0.98436 0.128994 89610707 0.65 100000 3 100 1500 15 2 10
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 100 1500 15 2 10
mm-30 0.985919 0.575636 88770914 0.65 100000 3 100 1500 15 2 10
mm-10 0.986019 0.117499 89404765 0.65 100000 3 100 1500 15 2 10
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 15 3 6
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 15 3 6
mm-15 0.985965 1.73473 89063226 0.65 100000 3 75 2000 15 3 6
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 15 3 6
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 15 3 6
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 15 3 6
mm-60 0.980831 0.57307 89310918 0.65 100000 3 75 2000 15 3 6
mm-3 0.986152 1.51457 90267418 0.65 100000 3 75 2000 15 3 6
mm-36 0.978954 0.121465 88853668 0.65 100000 3 75 2000 15 3 6
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 15 3 6
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 15 3 6
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 15 3 6
mm-20 0.985943 0.269818 88922174 0.65 100000 3 75 2000 15 3 6
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 15 3 6
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 15 3 6
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 15 3 6
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 15 3 6
mm-45 0.985942 1.20224 88915043 0.65 100000 3 100 1500 5 2.5 6
mm-18 0.985977 1.13097 89138825 0.65 100000 3 100 1500 5 2.5 6
mm-15 0.985965 1.73473 89063226 0.65 100000 3 100 1500 5 2.5 6
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 100 1500 5 2.5 6
mm-90 0.980649 0.0467817 88315331 0.65 100000 3 100 1500 5 2.5 6
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 100 1500 5 2.5 6
mm-60 0.986004 0.631819 89310918 0.65 100000 3 100 1500 5 2.5 6
mm-3 0.986152 1.51457 90267418 0.65 100000 3 100 1500 5 2.5 6
mm-36 0.985932 0.182031 88853668 0.65 100000 3 100 1500 5 2.5 6
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 100 1500 5 2.5 6
mm-12 0.984278 0.144477 89143436 0.65 100000 3 100 1500 5 2.5 6
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 100 1500 5 2.5 6
mm-20 0.985943 0.269818 88922174 0.65 100000 3 100 1500 5 2.5 6
mm-5 0.98436 0.128994 89610707 0.65 100000 3 100 1500 5 2.5 6
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 100 1500 5 2.5 6
mm-30 0.985919 0.575636 88770914 0.65 100000 3 100 1500 5 2.5 6
mm-10 0.986019 0.117499 89404765 0.65 100000 3 100 1500 5 2.5 6
mm-45 0.985942 1.20224 88915043 0.65 100000 3 100 1500 10 2.5 10
mm-18 0.985977 1.13097 89138825 0.65 100000 3 100 1500 10 2.5 10
mm-15 0.985965 1.73473 89063226 0.65 100000 3 100 1500 10 2.5 10
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 100 1500 10 2.5 10
mm-90 0.980649 0.0467817 88315331 0.65 100000 3 100 1500 10 2.5 10
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 100 1500 10 2.5 10
mm-60 0.984308 0.679641 89310918 0.65 100000 3 100 1500 10 2.5 10
mm-3 0.986152 1.51457 90267418 0.65 100000 3 100 1500 10 2.5 10
mm-36 0.985932 0.182031 88853668 0.65 100000 3 100 1500 10 2.5 10
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 100 1500 10 2.5 10
mm-12 0.984278 0.144477 89143436 0.65 100000 3 100 1500 10 2.5 10
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 100 1500 10 2.5 10
mm-20 0.985943 0.269818 88922174 0.65 100000 3 100 1500 10 2.5 10
mm-5 0.98436 0.128994 89610707 0.65 100000 3 100 1500 10 2.5 10
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 100 1500 10 2.5 10
mm-30 0.985919 0.575636 88770914 0.65 100000 3 100 1500 10 2.5 10
mm-10 0.986019 0.117499 89404765 0.65 100000 3 100 1500 10 2.5 10
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 10 2.5 10
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 10 2.5 10
mm-15 0.985965 1.73473 89063226 0.65 100000 3 75 2000 10 2.5 10
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 10 2.5 10
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 10 2.5 10
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 10 2.5 10
mm-60 0.982578 0.757151 89310918 0.65 100000 3 75 2000 10 2.5 10
mm-3 0.986152 1.51457 90267418 0.65 100000 3 75 2000 10 2.5 10
mm-36 0.985932 0.182031 88853668 0.65 100000 3 75 2000 10 2.5 10
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 10 2.5 10
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 10 2.5 10
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 10 2.5 10
mm-20 0.985943 0.269818 88922174 0.65 100000 3 75 2000 10 2.5 10
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 10 2.5 10
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 10 2.5 10
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 10 2.5 10
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 10 2.5 10
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 20 2.5 6
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 20 2.5 6
mm-15 0.980778 0.316304 89063226 0.65 100000 3 75 2000 20 2.5 6
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 20 2.5 6
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 20 2.5 6
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 20 2.5 6
mm-60 0.964103 0.674674 89310918 0.65 100000 3 75 2000 20 2.5 6
mm-3 0.960562 1.54312 90267418 0.65 100000 3 75 2000 20 2.5 6
mm-36 0.977153 0.376503 88853668 0.65 100000 3 75 2000 20 2.5 6
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 20 2.5 6
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 20 2.5 6
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 20 2.5 6
mm-20 0.984233 0.377742 88922174 0.65 100000 3 75 2000 20 2.5 6
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 20 2.5 6
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 20 2.5 6
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 20 2.5 6
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 20 2.5 6
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 10 3 10
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 10 3 10
mm-15 0.985965 1.73473 89063226 0.65 100000 3 75 2000 10 3 10
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 10 3 10
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 10 3 10
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 10 3 10
mm-60 0.986004 0.631819 89310918 0.65 100000 3 75 2000 10 3 10
mm-3 0.986152 1.51457 90267418 0.65 100000 3 75 2000 10 3 10
mm-36 0.985932 0.182031 88853668 0.65 100000 3 75 2000 10 3 10
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 10 3 10
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 10 3 10
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 10 3 10
mm-20 0.985943 0.269818 88922174 0.65 100000 3 75 2000 10 3 10
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 10 3 10
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 10 3 10
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 10 3 10
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 10 3 10
mm-45 0.985942 1.20224 88915043 0.65 100000 3 100 1500 15 2 6
mm-18 0.985977 1.13097 89138825 0.65 100000 3 100 1500 15 2 6
mm-15 0.980811 0.29369 89063226 0.65 100000 3 100 1500 15 2 6
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 100 1500 15 2 6
mm-90 0.980649 0.0467817 88315331 0.65 100000 3 100 1500 15 2 6
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 100 1500 15 2 6
mm-60 0.962642 0.0042793 89310918 0.65 100000 3 100 1500 15 2 6
mm-3 0.986152 1.51457 90267418 0.65 100000 3 100 1500 15 2 6
mm-36 0.946581 0.396409 88853668 0.65 100000 3 100 1500 15 2 6
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 100 1500 15 2 6
mm-12 0.984278 0.144477 89143436 0.65 100000 3 100 1500 15 2 6
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 100 1500 15 2 6
mm-20 0.985943 0.269818 88922174 0.65 100000 3 100 1500 15 2 6
mm-5 0.98436 0.128994 89610707 0.65 100000 3 100 1500 15 2 6
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 100 1500 15 2 6
mm-30 0.985919 0.575636 88770914 0.65 100000 3 100 1500 15 2 6
mm-10 0.986019 0.117499 89404765 0.65 100000 3 100 1500 15 2 6
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 20 3 10
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 20 3 10
mm-15 0.980778 0.316304 89063226 0.65 100000 3 75 2000 20 3 10
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 20 3 10
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 20 3 10
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 20 3 10
mm-60 0.966051 0.0209713 89310918 0.65 100000 3 75 2000 20 3 10
mm-3 0.986152 1.51457 90267418 0.65 100000 3 75 2000 20 3 10
mm-36 0.945281 0.165003 88853668 0.65 100000 3 75 2000 20 3 10
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 20 3 10
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 20 3 10
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 20 3 10
mm-20 0.985943 0.269818 88922174 0.65 100000 3 75 2000 20 3 10
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 20 3 10
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 20 3 10
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 20 3 10
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 20 3 10
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 5 2.5 10
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 5 2.5 10
mm-15 0.985965 1.73473 89063226 0.65 100000 3 75 2000 5 2.5 10
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 5 2.5 10
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 5 2.5 10
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 5 2.5 10
mm-60 0.986004 0.631819 89310918 0.65 100000 3 75 2000 5 2.5 10
mm-3 0.986152 1.51457 90267418 0.65 100000 3 75 2000 5 2.5 10
mm-36 0.985932 0.182031 88853668 0.65 100000 3 75 2000 5 2.5 10
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 5 2.5 10
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 5 2.5 10
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 5 2.5 10
mm-20 0.985943 0.269818 88922174 0.65 100000 3 75 2000 5 2.5 10
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 5 2.5 10
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 5 2.5 10
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 5 2.5 10
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 5 2.5 10
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 10 2 6
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 10 2 6
mm-15 0.985965 1.73473 89063226 0.65 100000 3 75 2000 10 2 6
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 10 2 6
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 10 2 6
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 10 2 6
mm-60 0.980831 0.57307 89310918 0.65 100000 3 75 2000 10 2 6
mm-3 0.986152 1.51457 90267418 0.65 100000 3 75 2000 10 2 6
mm-36 0.978954 0.121465 88853668 0.65 100000 3 75 2000 10 2 6
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 10 2 6
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 10 2 6
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 10 2 6
mm-20 0.985943 0.269818 88922174 0.65 100000 3 75 2000 10 2 6
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 10 2 6
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 10 2 6
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 10 2 6
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 10 2 6
mm-45 0.985942 1.20224 88915043 0.65 100000 3 100 1500 10 3 10
mm-18 0.985977 1.13097 89138825 0.65 100000 3 100 1500 10 3 10
mm-15 0.985965 1.73473 89063226 0.65 100000 3 100 1500 10 3 10
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 100 1500 10 3 10
mm-90 0.980649 0.0467817 88315331 0.65 100000 3 100 1500 10 3 10
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 100 1500 10 3 10
mm-60 0.986004 0.631819 89310918 0.65 100000 3 100 1500 10 3 10
mm-3 0.986152 1.51457 90267418 0.65 100000 3 100 1500 10 3 10
mm-36 0.985932 0.182031 88853668 0.65 100000 3 100 1500 10 3 10
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 100 1500 10 3 10
mm-12 0.984278 0.144477 89143436 0.65 100000 3 100 1500 10 3 10
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 100 1500 10 3 10
mm-20 0.985943 0.269818 88922174 0.65 100000 3 100 1500 10 3 10
mm-5 0.98436 0.128994 89610707 0.65 100000 3 100 1500 10 3 10
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 100 1500 10 3 10
mm-30 0.985919 0.575636 88770914 0.65 100000 3 100 1500 10 3 10
mm-10 0.986019 0.117499 89404765 0.65 100000 3 100 1500 10 3 10
mm-45 0.982466 0.484739 88915043 0.65 100000 3 75 1500 15 2.5 6
mm-18 0.986398 1.16565 89138825 0.65 100000 3 75 1500 15 2.5 6
mm-15 0.981165 0.331166 89063226 0.65 100000 3 75 1500 15 2.5 6
mm-2 0.986691 0.0420166 91103277 0.65 100000 3 75 1500 15 2.5 6
mm-90 0.986271 0.061566 88315331 0.65 100000 3 75 1500 15 2.5 6
mm-4 0.985234 0.0297007 89832019 0.65 100000 3 75 1500 15 2.5 6
mm-60 0.963985 0.727092 89310918 0.65 100000 3 75 1500 15 2.5 6
mm-3 0.985305 1.77806 90267418 0.65 100000 3 75 1500 15 2.5 6
mm-36 0.95909 1.47565 88853668 0.65 100000 3 75 1500 15 2.5 6
mm-1 0.986955 0.0172165 92949606 0.65 100000 3 75 1500 15 2.5 6
mm-12 0.986398 0.83017 89143436 0.65 100000 3 75 1500 15 2.5 6
mm-6 0.986431 0.0116474 89359455 0.65 100000 3 75 1500 15 2.5 6
mm-20 0.986364 0.250308 88922174 0.65 100000 3 75 1500 15 2.5 6
mm-5 0.986469 0.0944367 89610707 0.65 100000 3 75 1500 15 2.5 6
mm-9 0.986411 0.0873087 89224447 0.65 100000 3 75 1500 15 2.5 6
mm-30 0.986341 0.91115 88770914 0.65 100000 3 75 1500 15 2.5 6
mm-10 0.986438 0.115559 89404765 0.65 100000 3 75 1500 15 2.5 6
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 15 2.5 6
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 15 2.5 6
mm-15 0.985965 1.73473 89063226 0.65 100000 3 75 2000 15 2.5 6
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 15 2.5 6
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 15 2.5 6
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 15 2.5 6
mm-60 0.966051 0.0209713 89310918 0.65 100000 3 75 2000 15 2.5 6
mm-3 0.986152 1.51457 90267418 0.65 100000 3 75 2000 15 2.5 6
mm-36 0.978954 0.121465 88853668 0.65 100000 3 75 2000 15 2.5 6
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 15 2.5 6
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 15 2.5 6
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 15 2.5 6
mm-20 0.985943 0.269818 88922174 0.65 100000 3 75 2000 15 2.5 6
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 15 2.5 6
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 15 2.5 6
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 15 2.5 6
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 15 2.5 6
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 5 2.5 6
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 5 2.5 6
mm-15 0.985965 1.73473 89063226 0.65 100000 3 75 2000 5 2.5 6
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 5 2.5 6
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 5 2.5 6
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 5 2.5 6
mm-60 0.986004 0.631819 89310918 0.65 100000 3 75 2000 5 2.5 6
mm-3 0.986152 1.51457 90267418 0.65 100000 3 75 2000 5 2.5 6
mm-36 0.985932 0.182031 88853668 0.65 100000 3 75 2000 5 2.5 6
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 5 2.5 6
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 5 2.5 6
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 5 2.5 6
mm-20 0.985943 0.269818 88922174 0.65 100000 3 75 2000 5 2.5 6
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 5 2.5 6
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 5 2.5 6
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 5 2.5 6
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 5 2.5 6
mm-45 0.982466 0.484739 88915043 0.65 100000 3 75 1500 10 2 10
mm-18 0.986398 1.16565 89138825 0.65 100000 3 75 1500 10 2 10
mm-15 0.981165 0.331166 89063226 0.65 100000 3 75 1500 10 2 10
mm-2 0.986691 0.0420166 91103277 0.65 100000 3 75 1500 10 2 10
mm-90 0.986271 0.061566 88315331 0.65 100000 3 75 1500 10 2 10
mm-4 0.985234 0.0297007 89832019 0.65 100000 3 75 1500 10 2 10
mm-60 0.965514 0.140026 89310918 0.65 100000 3 75 1500 10 2 10
mm-3 0.985305 1.77806 90267418 0.65 100000 3 75 1500 10 2 10
mm-36 0.986354 0.199539 88853668 0.65 100000 3 75 1500 10 2 10
mm-1 0.986955 0.0172165 92949606 0.65 100000 3 75 1500 10 2 10
mm-12 0.986398 0.83017 89143436 0.65 100000 3 75 1500 10 2 10
mm-6 0.986431 0.0116474 89359455 0.65 100000 3 75 1500 10 2 10
mm-20 0.986364 0.250308 88922174 0.65 100000 3 75 1500 10 2 10
mm-5 0.986469 0.0944367 89610707 0.65 100000 3 75 1500 10 2 10
mm-9 0.986411 0.0873087 89224447 0.65 100000 3 75 1500 10 2 10
mm-30 0.986341 0.91115 88770914 0.65 100000 3 75 1500 10 2 10
mm-10 0.986438 0.115559 89404765 0.65 100000 3 75 1500 10 2 10
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 20 2 6
mm-18 0.977227 0.321111 89138825 0.65 100000 3 75 2000 20 2 6
mm-15 0.980778 0.316304 89063226 0.65 100000 3 75 2000 20 2 6
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 20 2 6
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 20 2 6
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 20 2 6
mm-60 0.8288 0.186424 89310918 0.65 100000 3 75 2000 20 2 6
mm-3 0.960562 1.54312 90267418 0.65 100000 3 75 2000 20 2 6
mm-36 0.945281 0.165003 88853668 0.65 100000 3 75 2000 20 2 6
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 20 2 6
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 20 2 6
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 20 2 6
mm-20 0.984233 0.377742 88922174 0.65 100000 3 75 2000 20 2 6
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 20 2 6
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 20 2 6
mm-30 0.984207 0.811451 88770914 0.65 100000 3 75 2000 20 2 6
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 20 2 6
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 10 3 6
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 10 3 6
mm-15 0.985965 1.73473 89063226 0.65 100000 3 75 2000 10 3 6
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 10 3 6
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 10 3 6
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 10 3 6
mm-60 0.986004 0.631819 89310918 0.65 100000 3 75 2000 10 3 6
mm-3 0.986152 1.51457 90267418 0.65 100000 3 75 2000 10 3 6
mm-36 0.985932 0.182031 88853668 0.65 100000 3 75 2000 10 3 6
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 10 3 6
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 10 3 6
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 10 3 6
mm-20 0.985943 0.269818 88922174 0.65 100000 3 75 2000 10 3 6
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 10 3 6
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 10 3 6
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 10 3 6
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 10 3 6
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 5 3 6
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 5 3 6
mm-15 0.985965 1.73473 89063226 0.65 100000 3 75 2000 5 3 6
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 5 3 6
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 5 3 6
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 5 3 6
mm-60 0.986004 0.631819 89310918 0.65 100000 3 75 2000 5 3 6
mm-3 0.986152 1.51457 90267418 0.65 100000 3 75 2000 5 3 6
mm-36 0.985932 0.182031 88853668 0.65 100000 3 75 2000 5 3 6
mm-1 0.986552 0.0190567 92949606 0.65 100000 3 75 2000 5 3 6
mm-12 0.984273 0.144779 89143436 0.65 100000 3 75 2000 5 3 6
mm-6 0.986012 0.0323565 89359455 0.65 100000 3 75 2000 5 3 6
mm-20 0.985943 0.269818 88922174 0.65 100000 3 75 2000 5 3 6
mm-5 0.986051 0.0884223 89610707 0.65 100000 3 75 2000 5 3 6
mm-9 0.98599 0.0964357 89224447 0.65 100000 3 75 2000 5 3 6
mm-30 0.985919 0.575636 88770914 0.65 100000 3 75 2000 5 3 6
mm-10 0.986019 0.117499 89404765 0.65 100000 3 75 2000 5 3 6
mm-45 0.985942 1.20224 88915043 0.65 100000 3 75 2000 15 2 10
mm-18 0.985977 1.13097 89138825 0.65 100000 3 75 2000 15 2 10
mm-15 0.980778 0.316304 89063226 0.65 100000 3 75 2000 15 2 10
mm-2 0.986279 0.0374531 91103277 0.65 100000 3 75 2000 15 2 10
mm-90 0.984125 0.0581377 88315331 0.65 100000 3 75 2000 15 2 10
mm-4 0.986085 0.0157973 89832019 0.65 100000 3 75 2000 15 2 10
mm-60 0.941194 0.185096 89310918 0.65 100000 3 75 2000 15 2 10
